Primary_Key,Port_Code,Date,Measure_Code,Value
1005078,2507,2017-01-01,13,22648
1005079,2402,2017-01-01,11,19299
1005080,2504,2017-01-01,12,2889
1005081,2604,2017-01-01,19,46
1005082,2502,2017-01-01,15,50638
1005083,2408,2017-01-01,22,9492
1005084,2402,2017-01-01,19,104
1005085,2403,2017-01-01,20,338
1005086,2505,2017-01-01,20,1852
1005087,2504,2017-01-01,11,5865
1005088,2604,2017-01-01,12,850
1005089,2505,2017-01-01,13,55297
1005090,2302,2017-01-01,14,269327
1005091,2303,2017-01-01,16,14374
1005092,2503,2017-01-01,13,333276
1005093,2603,2017-01-01,21,143
1005094,2307,2017-01-01,21,2378
1005095,2403,2017-01-01,11,609
1005096,2302,2017-01-01,20,1335
1005097,2602,2017-01-01,22,15
1005098,2608,2017-01-01,15,281667
1005099,2604,2017-01-01,11,17167
1005100,2301,2017-01-01,11,4132
1005101,2408,2017-01-01,11,78
1005102,2601,2017-01-01,22,2733
1005103,2402,2017-01-01,22,61495
1005104,2303,2017-01-01,13,69140
1005105,2603,2017-01-01,14,40294
1005106,2604,2017-01-01,20,3887
1005107,2301,2017-01-01,12,559
1005108,2604,2017-01-01,13,258574
1005109,2403,2017-01-01,22,674
1005110,2301,2017-01-01,16,7571
1005111,2301,2017-01-01,13,221876
1005112,2302,2017-01-01,22,6100
1005113,2303,2017-01-01,20,2794
1005114,2606,2017-01-01,13,44
1005115,2307,2017-01-01,22,3052
1005116,2404,2017-01-01,14,53653
1005117,2604,2017-01-01,22,33541
1005118,2602,2017-01-01,15,24356
1005119,2507,2017-01-01,11,9000
1005120,2406,2017-01-01,13,19330
1005121,2506,2017-01-01,11,3239
1005122,2406,2017-01-01,12,128
1005123,2406,2017-01-01,11,1536
1005124,2505,2017-01-01,14,156471
1005125,2304,2017-01-01,12,3464
1005126,2304,2017-01-01,13,277756
1005127,2408,2017-01-01,21,5206
1005128,2507,2017-01-01,17,5
1005129,2506,2017-01-01,19,46
1005130,2310,2017-01-01,21,62
1005131,2302,2017-01-01,21,4772
1005132,2604,2017-01-01,21,29965
1005133,2309,2017-01-01,14,234101
1005134,2602,2017-01-01,13,2848
1005135,2503,2017-01-01,15,375628
1005136,2608,2017-01-01,14,484054
1005137,2406,2017-01-01,15,30915
1005138,2402,2017-01-01,20,26803
1005139,2406,2017-01-01,20,68
1005140,2603,2017-01-01,22,308
1005141,2310,2017-01-01,11,2193
1005142,2305,2017-01-01,22,50738
1005143,2403,2017-01-01,15,57638
1005144,2505,2017-01-01,15,82289
1005145,2602,2017-01-01,14,56048
1005146,2507,2017-01-01,22,29126
1005147,2302,2017-01-01,15,128263
1005148,2603,2017-01-01,12,1
1005149,2601,2017-01-01,14,240294
1005150,2402,2017-01-01,17,3094
1005151,2603,2017-01-01,13,6265
1005152,2310,2017-01-01,14,129773
1005153,2305,2017-01-01,20,12942
1005154,2301,2017-01-01,21,11215
1005155,2307,2017-01-01,13,3133
1005156,2304,2017-01-01,22,170847
1005157,2310,2017-01-01,22,585
1005158,2507,2017-01-01,21,16497
1005159,2601,2017-01-01,15,133832
1005160,2608,2017-01-01,22,3346
1005161,2305,2017-01-01,13,175184
1005162,2304,2017-01-01,20,50693
1005163,2408,2017-01-01,13,9482
1005164,2305,2017-01-01,12,1793
1005165,2303,2017-01-01,14,454902
1005166,2406,2017-01-01,14,61094
1005167,2402,2017-01-01,12,1462
1005168,2303,2017-01-01,19,253
1005169,2601,2017-01-01,20,741
1005170,2608,2017-01-01,12,29
1005171,2603,2017-01-01,20,164
1005172,2404,2017-01-01,21,1
1005173,2403,2017-01-01,14,125077
1005174,2305,2017-01-01,15,382807
1005175,2309,2017-01-01,21,2326
1005176,2604,2017-01-01,16,2087
1005177,2301,2017-01-01,19,67
1005178,2303,2017-01-01,11,3662
1005179,2408,2017-01-01,20,4362
1005180,2505,2017-01-01,21,2321
1005181,2404,2017-01-01,13,3130
1005182,2507,2017-01-01,20,13192
1005183,2403,2017-01-01,21,337
1005184,2307,2017-01-01,14,66004
1005185,2404,2017-01-01,22,22
1005186,2601,2017-01-01,12,218
1005187,2304,2017-01-01,17,17395
1005188,2507,2017-01-01,15,340514
1005189,2402,2017-01-01,15,1047140
1005190,2601,2017-01-01,21,1994
1005191,2507,2017-01-01,16,670
1005192,2408,2017-01-01,14,117149
1005193,2603,2017-01-01,11,43
1005194,2310,2017-01-01,15,68014
1005195,2504,2017-01-01,14,1847403
1005196,2305,2017-01-01,11,22078
1005197,2304,2017-01-01,19,364
1005198,2606,2017-01-01,15,2074
1005199,2304,2017-01-01,16,15365
1005200,2608,2017-01-01,21,2657
1005201,2507,2017-01-01,14,628219
1005202,2604,2017-01-01,14,617391
1005203,2602,2017-01-01,11,184
1005204,2608,2017-01-01,13,279217
1005205,2303,2017-01-01,17,11655
1005206,2305,2017-01-01,14,814484
1005207,2506,2017-01-01,15,615621
1005208,2408,2017-01-01,12,11
1005209,2602,2017-01-01,12,34
1005210,2303,2017-01-01,22,13201
1005211,2506,2017-01-01,12,2268
1005212,2503,2017-01-01,14,665461
1005213,2303,2017-01-01,15,222149
1005214,2602,2017-01-01,20,1
1005215,2406,2017-01-01,22,1048
1005216,2304,2017-01-01,14,941628
1005217,2606,2017-01-01,14,3955
1005218,2404,2017-01-01,20,21
1005219,2410,2017-01-01,13,1462
1005220,2301,2017-01-01,20,6702
1005221,2305,2017-01-01,21,37857
1005222,2506,2017-01-01,20,23837
1005223,2301,2017-01-01,15,398097
1005224,2302,2016-12-01,13,13255
1005225,2403,2016-12-01,15,58958
1005226,2604,2016-12-01,11,16600
1005227,2305,2016-12-01,20,11234
1005228,2402,2016-12-01,18,615
1005229,2403,2016-12-01,13,5572
1005230,2507,2016-12-01,19,19
1005231,2410,2016-12-01,13,1508
1005232,2506,2016-12-01,20,28916
1005233,2406,2016-12-01,20,111
1005234,2408,2016-12-01,22,8490
1005235,2507,2016-12-01,18,19
1005236,2303,2016-12-01,19,243
1005237,2606,2016-12-01,21,45
1005238,2402,2016-12-01,13,596445
1005239,2403,2016-12-01,11,729
1005240,2310,2016-12-01,20,186
1005241,2302,2016-12-01,21,4109
1005242,2506,2016-12-01,13,284332
1005243,2603,2016-12-01,11,99
1005244,2604,2016-12-01,19,63
1005245,2304,2016-12-01,16,11654
1005246,2403,2016-12-01,22,812
1005247,2402,2016-12-01,17,3892
1005248,2304,2016-12-01,21,124695
1005249,2507,2016-12-01,20,15672
1005250,2305,2016-12-01,21,29059
1005251,2506,2016-12-01,19,21
1005252,2408,2016-12-01,20,3378
1005253,2307,2016-12-01,15,37870
1005254,2603,2016-12-01,13,6002
1005255,2304,2016-12-01,17,20273
1005256,2504,2016-12-01,15,1126342
1005257,2403,2016-12-01,12,62
1005258,2408,2016-12-01,11,163
1005259,2606,2016-12-01,15,1952
1005260,2604,2016-12-01,21,23442
1005261,2309,2016-12-01,21,2026
1005262,2602,2016-12-01,14,47811
1005263,2506,2016-12-01,15,656890
1005264,2406,2016-12-01,13,21192
1005265,2507,2016-12-01,14,678287
1005266,2303,2016-12-01,11,2680
1005267,2301,2016-12-01,15,421995
1005268,2608,2016-12-01,14,486543
1005269,2301,2016-12-01,20,6443
1005270,2304,2016-12-01,14,973243
1005271,2604,2016-12-01,17,3232
1005272,2402,2016-12-01,11,20047
1005273,2506,2016-12-01,14,1172607
1005274,2601,2016-12-01,21,1391
1005275,2304,2016-12-01,12,4252
1005276,2307,2016-12-01,14,76864
1005277,2303,2016-12-01,21,8360
1005278,2507,2016-12-01,12,216
1005279,2608,2016-12-01,21,1807
1005280,2506,2016-12-01,21,48037
1005281,2305,2016-12-01,15,432718
1005282,2502,2016-12-01,15,47074
1005283,2505,2016-12-01,13,68269
1005284,2309,2016-12-01,13,82106
1005285,2302,2016-12-01,22,5562
1005286,2601,2016-12-01,20,1267
1005287,2603,2016-12-01,12,3
1005288,2602,2016-12-01,15,20921
1005289,2304,2016-12-01,19,324
1005290,2504,2016-12-01,11,5831
1005291,2408,2016-12-01,12,11
1005292,2505,2016-12-01,21,2658
1005293,2603,2016-12-01,14,46645
1005294,2307,2016-12-01,21,2873
1005295,2406,2016-12-01,21,2108
1005296,2301,2016-12-01,17,500
1005297,2309,2016-12-01,14,265185
1005298,2608,2016-12-01,13,261392
1005299,2601,2016-12-01,12,250
1005300,2602,2016-12-01,22,9
1005301,2302,2016-12-01,20,941
1005302,2304,2016-12-01,13,276977
1005303,2301,2016-12-01,13,241570
1005304,2503,2016-12-01,15,378687
1005305,2505,2016-12-01,15,85367
1005306,2304,2016-12-01,20,42569
1005307,2608,2016-12-01,15,268137
1005308,2303,2016-12-01,16,13453
1005309,2601,2016-12-01,15,139769
1005310,2310,2016-12-01,14,142958
1005311,2403,2016-12-01,21,450
1005312,2608,2016-12-01,11,13
1005313,2304,2016-12-01,11,63550
1005314,2305,2016-12-01,13,183639
1005315,2505,2016-12-01,22,4606
1005316,2603,2016-12-01,15,26472
1005317,2505,2016-12-01,14,168225
1005318,2507,2016-12-01,17,8
1005319,2303,2016-12-01,13,83479
1005320,2310,2016-12-01,21,398
1005321,2403,2016-12-01,20,362
1005322,2503,2016-12-01,14,686898
1005323,2506,2016-12-01,12,2740
1005324,2408,2016-12-01,15,57767
1005325,2506,2016-12-01,16,369
1005326,2604,2016-12-01,12,911
1005327,2606,2016-12-01,20,20
1005328,2303,2016-12-01,15,230887
1005329,2310,2016-12-01,15,72688
1005330,2303,2016-12-01,17,12216
1005331,2307,2016-12-01,22,2709
1005332,2506,2016-12-01,11,3778
1005333,2507,2016-12-01,11,8640
1005334,2305,2016-12-01,12,2012
1005335,2402,2016-12-01,14,1871250
1005336,2506,2016-12-01,17,0
1005337,2305,2016-12-01,22,45355
1005338,2310,2016-12-01,22,594
1005339,2404,2016-12-01,22,10
1005340,2606,2016-12-01,18,0
1005341,2503,2016-12-01,13,361534
1005342,2310,2016-12-01,12,35
1005343,2402,2016-12-01,22,58913
1005344,2404,2016-12-01,15,29592
1005345,2301,2016-12-01,19,58
1005346,2303,2016-12-01,12,117
1005347,2604,2016-12-01,22,29439
1005348,2305,2016-12-01,14,954371
1005349,2606,2016-12-01,14,3712
1005350,2402,2016-12-01,12,1491
1005351,2406,2016-12-01,15,33789
1005352,2604,2016-12-01,13,314827
1005353,2505,2016-12-01,12,2
1005354,2602,2016-12-01,13,4038
1005355,2402,2016-12-01,21,32852
1005356,2403,2016-12-01,14,127052
1005357,2601,2016-12-01,13,77315
1005358,2504,2016-12-01,13,682259
1005359,2301,2016-12-01,21,9823
1005360,2606,2016-12-01,13,51
1005361,2310,2016-12-01,11,697
1005362,2307,2016-12-01,13,5829
1005363,2307,2016-12-01,20,375
1005364,2604,2016-12-01,16,2402
1005365,2505,2016-12-01,11,50
1005366,2604,2016-12-01,14,660283
1005367,2301,2016-12-01,14,899581
1005368,2505,2016-12-01,20,1453
1005369,2602,2016-12-01,11,216
1005370,2302,2016-12-01,14,277944
1005371,2303,2016-12-01,14,489863
1005372,2302,2016-12-01,15,131764
1005373,2406,2016-12-01,14,66374
1005374,2404,2016-12-01,14,62734
1005375,2604,2016-12-01,20,5966
1005376,2402,2016-12-01,19,129
1005377,2601,2016-12-01,11,2506
1005378,2603,2016-12-01,21,133
1005379,2301,2016-12-01,16,5567
1005380,2406,2016-12-01,11,1645
1005381,2402,2016-12-01,15,1062853
1005382,2404,2016-12-01,13,2320
1005383,2507,2016-12-01,16,399
1005384,2608,2016-12-01,22,2963
1005385,2303,2016-12-01,22,12952
1005386,2406,2016-12-01,22,2151
1005387,2408,2016-12-01,13,20746
1005388,2406,2016-12-01,12,137
1005389,2502,2016-12-01,14,94315
1005390,2604,2016-12-01,15,313030
1005391,2502,2016-12-01,13,83103
1005392,2604,2016-12-01,18,252
1005393,2408,2016-12-01,21,5118
1005394,2304,2016-12-01,22,167553
1005395,2408,2016-12-01,14,135476
1005396,2602,2016-12-01,12,40
1005397,2601,2016-12-01,22,2674
1005398,2507,2016-12-01,21,15789
1005399,2504,2016-12-01,14,2003826
1005400,2507,2016-12-01,22,29173
1005401,2603,2016-12-01,22,336
1005402,2601,2016-12-01,14,259684
1005403,2507,2016-12-01,13,40302
1005404,2504,2016-12-01,12,3199
1005405,2301,2016-12-01,11,4296
1005406,2507,2016-12-01,15,350463
1005407,2304,2016-12-01,15,437234
1005408,2506,2016-12-01,18,42
1005409,2608,2016-12-01,12,13
1005410,2506,2016-12-01,22,76953
1005411,2402,2016-12-01,20,26516
1005412,2303,2016-12-01,20,5206
1005413,2309,2016-12-01,15,115006
1005414,2603,2016-12-01,20,196
1005415,2301,2016-12-01,22,16140
1005416,2309,2016-12-01,22,3633
1005417,2305,2016-12-01,11,24821
1005418,2310,2016-12-01,13,24670
1005419,2608,2016-12-01,20,1111
1005420,2301,2016-12-01,12,565
1005421,2309,2016-12-01,20,1604
1005422,2402,2016-12-01,16,4415
1005423,2408,2016-11-01,20,4115
1005424,2410,2016-11-01,13,1851
1005425,2403,2016-11-01,20,427
1005426,2606,2016-11-01,20,27
1005427,2503,2016-11-01,13,356117
1005428,2304,2016-11-01,17,21610
1005429,2603,2016-11-01,20,185
1005430,2310,2016-11-01,12,42
1005431,2603,2016-11-01,15,25439
1005432,2406,2016-11-01,12,112
1005433,2601,2016-11-01,13,84615
1005434,2403,2016-11-01,21,520
1005435,2604,2016-11-01,20,6417
1005436,2406,2016-11-01,13,23424
1005437,2303,2016-11-01,14,429283
1005438,2301,2016-11-01,19,56
1005439,2304,2016-11-01,15,409221
1005440,2408,2016-11-01,21,4964
1005441,2507,2016-11-01,17,9
1005442,2303,2016-11-01,17,12737
1005443,2301,2016-11-01,14,796989
1005444,2606,2016-11-01,15,1948
1005445,2406,2016-11-01,22,2531
1005446,2506,2016-11-01,17,0
1005447,2310,2016-11-01,22,649
1005448,2301,2016-11-01,11,3317
1005449,2406,2016-11-01,21,2600
1005450,2408,2016-11-01,15,54232
1005451,2603,2016-11-01,14,42532
1005452,2507,2016-11-01,14,617502
1005453,2506,2016-11-01,12,2449
1005454,2507,2016-11-01,22,28602
1005455,2507,2016-11-01,21,15862
1005456,2505,2016-11-01,12,1
1005457,2505,2016-11-01,14,166217
1005458,2608,2016-11-01,12,13
1005459,2402,2016-11-01,22,65695
1005460,2302,2016-11-01,15,127959
1005461,2608,2016-11-01,22,2534
1005462,2301,2016-11-01,17,761
1005463,2303,2016-11-01,15,212608
1005464,2310,2016-11-01,13,21347
1005465,2604,2016-11-01,16,2299
1005466,2305,2016-11-01,14,827245
1005467,2406,2016-11-01,14,59871
1005468,2301,2016-11-01,15,367221
1005469,2503,2016-11-01,15,356452
1005470,2604,2016-11-01,14,571367
1005471,2304,2016-11-01,14,843249
1005472,2504,2016-11-01,12,2355
1005473,2505,2016-11-01,22,4547
1005474,2403,2016-11-01,14,117472
1005475,2601,2016-11-01,20,1105
1005476,2506,2016-11-01,22,80215
1005477,2304,2016-11-01,11,69919
1005478,2304,2016-11-01,19,340
1005479,2404,2016-11-01,14,53014
1005480,2303,2016-11-01,13,78960
1005481,2601,2016-11-01,11,2049
1005482,2601,2016-11-01,15,133491
1005483,2601,2016-11-01,14,241301
1005484,2302,2016-11-01,21,4927
1005485,2504,2016-11-01,11,4524
1005486,2504,2016-11-01,13,671585
1005487,2305,2016-11-01,12,1952
1005488,2608,2016-11-01,21,1322
1005489,2301,2016-11-01,20,6852
1005490,2505,2016-11-01,20,0
1005491,2604,2016-11-01,11,13732
1005492,2403,2016-11-01,22,947
1005493,2404,2016-11-01,15,25755
1005494,2408,2016-11-01,22,9079
1005495,2303,2016-11-01,19,253
1005496,2307,2016-11-01,14,67750
1005497,2304,2016-11-01,12,3274
1005498,2507,2016-11-01,15,330583
1005499,2507,2016-11-01,20,14438
1005500,2301,2016-11-01,12,551
1005501,2608,2016-11-01,15,271115
1005502,2402,2016-11-01,13,588719
1005503,2309,2016-11-01,13,68030
1005504,2608,2016-11-01,14,474118
1005505,2302,2016-11-01,13,13963
1005506,2504,2016-11-01,15,1087183
1005507,2303,2016-11-01,12,85
1005508,2505,2016-11-01,13,59701
1005509,2402,2016-11-01,21,36068
1005510,2402,2016-11-01,12,1339
1005511,2303,2016-11-01,11,2000
1005512,2402,2016-11-01,19,128
1005513,2305,2016-11-01,13,181730
1005514,2602,2016-11-01,12,39
1005515,2403,2016-11-01,13,5836
1005516,2507,2016-11-01,19,21
1005517,2604,2016-11-01,13,295587
1005518,2404,2016-11-01,22,20
1005519,2602,2016-11-01,22,13
1005520,2606,2016-11-01,13,55
1005521,2310,2016-11-01,11,777
1005522,2507,2016-11-01,16,634
1005523,2606,2016-11-01,18,0
1005524,2603,2016-11-01,22,314
1005525,2507,2016-11-01,12,224
1005526,2309,2016-11-01,20,1778
1005527,2602,2016-11-01,11,211
1005528,2408,2016-11-01,14,116240
1005529,2507,2016-11-01,18,21
1005530,2402,2016-11-01,18,632
1005531,2310,2016-11-01,15,66980
1005532,2404,2016-11-01,13,2361
1005533,2301,2016-11-01,21,10662
1005534,2403,2016-11-01,11,336
1005535,2608,2016-11-01,13,254964
1005536,2304,2016-11-01,22,175438
1005537,2608,2016-11-01,20,982
1005538,2604,2016-11-01,18,228
1005539,2303,2016-11-01,16,15031
1005540,2502,2016-11-01,13,79478
1005541,2307,2016-11-01,15,33934
1005542,2608,2016-11-01,11,13
1005543,2603,2016-11-01,13,6205
1005544,2402,2016-11-01,16,5140
1005545,2303,2016-11-01,21,8565
1005546,2604,2016-11-01,12,834
1005547,2601,2016-11-01,22,2523
1005548,2302,2016-11-01,20,1083
1005549,2505,2016-11-01,15,85458
1005550,2309,2016-11-01,22,3869
1005551,2309,2016-11-01,21,2089
1005552,2602,2016-11-01,14,66850
1005553,2406,2016-11-01,15,38561
1005554,2406,2016-11-01,20,130
1005555,2402,2016-11-01,11,15564
1005556,2506,2016-11-01,18,38
1005557,2408,2016-11-01,12,11
1005558,2602,2016-11-01,15,29699
1005559,2506,2016-11-01,19,19
1005560,2408,2016-11-01,13,10072
1005561,2309,2016-11-01,14,228758
1005562,2606,2016-11-01,14,3690
1005563,2506,2016-11-01,13,296885
1005564,2506,2016-11-01,16,445
1005565,2408,2016-11-01,11,101
1005566,2402,2016-11-01,17,4188
1005567,2402,2016-11-01,15,1005612
1005568,2603,2016-11-01,12,1
1005569,2305,2016-11-01,21,33744
1005570,2507,2016-11-01,11,8960
1005571,2301,2016-11-01,16,5933
1005572,2302,2016-11-01,14,256456
1005573,2604,2016-11-01,22,27821
1005574,2603,2016-11-01,21,126
1005575,2303,2016-11-01,22,13623
1005576,2505,2016-11-01,11,30
1005577,2602,2016-11-01,13,3715
1005578,2305,2016-11-01,20,13133
1005579,2304,2016-11-01,16,13432
1005580,2301,2016-11-01,13,225337
1005581,2601,2016-11-01,21,1399
1005582,2503,2016-11-01,14,626535
1005583,2303,2016-11-01,20,4681
1005584,2310,2016-11-01,20,228
1005585,2310,2016-11-01,14,126674
1005586,2305,2016-11-01,15,391509
1005587,2305,2016-11-01,22,46839
1005588,2307,2016-11-01,21,3459
1005589,2604,2016-11-01,17,2352
1005590,2304,2016-11-01,13,300784
1005591,2507,2016-11-01,13,27184
1005592,2403,2016-11-01,15,56506
1005593,2604,2016-11-01,21,21409
1005594,2604,2016-11-01,19,57
1005595,2506,2016-11-01,11,3165
1005596,2606,2016-11-01,21,40
1005597,2505,2016-11-01,21,2989
1005598,2406,2016-11-01,11,1345
1005599,2310,2016-11-01,21,413
1005600,2506,2016-11-01,15,653685
1005601,2307,2016-11-01,13,5133
1005602,2601,2016-11-01,12,246
1005603,2307,2016-11-01,22,3013
1005604,2304,2016-11-01,21,130722
1005605,2309,2016-11-01,15,102421
1005606,2403,2016-11-01,12,36
1005607,2506,2016-11-01,14,1142659
1005608,2506,2016-11-01,20,22980
1005609,2301,2016-11-01,22,17542
1005610,2504,2016-11-01,14,1883199
1005611,2402,2016-11-01,20,26567
1005612,2604,2016-11-01,15,290069
1005613,2502,2016-11-01,14,83735
1005614,2302,2016-11-01,22,6526
1005615,2502,2016-11-01,15,41827
1005616,2305,2016-11-01,11,22714
1005617,2307,2016-11-01,20,308
1005618,2506,2016-11-01,21,57235
1005619,2603,2016-11-01,11,42
1005620,2402,2016-11-01,14,1653700
1005621,2304,2016-11-01,20,44627
1005622,2402,2016-10-01,21,38513
1005623,2602,2016-10-01,14,88611
1005624,2304,2016-10-01,14,821379
1005625,2402,2016-10-01,12,1212
1005626,2408,2016-10-01,11,58
1005627,2603,2016-10-01,11,0
1005628,2402,2016-10-01,16,4476
1005629,2304,2016-10-01,16,13151
1005630,2406,2016-10-01,21,2852
1005631,2408,2016-10-01,12,6
1005632,2301,2016-10-01,21,11010
1005633,2305,2016-10-01,14,793547
1005634,2608,2016-10-01,14,467857
1005635,2301,2016-10-01,13,229481
1005636,2601,2016-10-01,11,2446
1005637,2606,2016-10-01,20,25
1005638,2302,2016-10-01,15,131771
1005639,2603,2016-10-01,20,169
1005640,2601,2016-10-01,20,1094
1005641,2505,2016-10-01,15,89185
1005642,2404,2016-10-01,22,26
1005643,2402,2016-10-01,13,622191
1005644,2606,2016-10-01,14,3462
1005645,2406,2016-10-01,14,60451
1005646,2504,2016-10-01,15,1150243
1005647,2402,2016-10-01,19,134
1005648,2304,2016-10-01,20,43721
1005649,2606,2016-10-01,21,38
1005650,2304,2016-10-01,22,180371
1005651,2608,2016-10-01,22,2115
1005652,2506,2016-10-01,18,40
1005653,2604,2016-10-01,22,23597
1005654,2606,2016-10-01,18,0
1005655,2402,2016-10-01,17,4703
1005656,2506,2016-10-01,22,81534
1005657,2304,2016-10-01,12,3218
1005658,2404,2016-10-01,15,26385
1005659,2310,2016-10-01,20,221
1005660,2402,2016-10-01,18,640
1005661,2305,2016-10-01,20,13402
1005662,2507,2016-10-01,11,12120
1005663,2302,2016-10-01,22,6614
1005664,2307,2016-10-01,15,34101
1005665,2507,2016-10-01,20,14638
1005666,2305,2016-10-01,22,48554
1005667,2303,2016-10-01,21,8591
1005668,2303,2016-10-01,15,223702
1005669,2307,2016-10-01,14,67121
1005670,2601,2016-10-01,15,137238
1005671,2403,2016-10-01,20,382
1005672,2604,2016-10-01,17,2339
1005673,2506,2016-10-01,14,1190267
1005674,2602,2016-10-01,13,3597
1005675,2304,2016-10-01,19,348
1005676,2309,2016-10-01,21,2066
1005677,2408,2016-10-01,20,4045
1005678,2602,2016-10-01,11,221
1005679,2403,2016-10-01,14,113810
1005680,2403,2016-10-01,11,350
1005681,2303,2016-10-01,22,13939
1005682,2604,2016-10-01,16,2582
1005683,2608,2016-10-01,11,18
1005684,2502,2016-10-01,15,45712
1005685,2406,2016-10-01,22,2987
1005686,2603,2016-10-01,22,278
1005687,2504,2016-10-01,14,1996291
1005688,2310,2016-10-01,13,22060
1005689,2604,2016-10-01,18,200
1005690,2301,2016-10-01,12,591
1005691,2601,2016-10-01,14,246675
1005692,2304,2016-10-01,13,309642
1005693,2601,2016-10-01,13,41271
1005694,2402,2016-10-01,11,13942
1005695,2604,2016-10-01,20,5950
1005696,2504,2016-10-01,11,4333
1005697,2302,2016-10-01,20,1100
1005698,2608,2016-10-01,21,1064
1005699,2505,2016-10-01,22,4932
1005700,2506,2016-10-01,20,23781
1005701,2301,2016-10-01,20,7651
1005702,2305,2016-10-01,15,389850
1005703,2603,2016-10-01,12,0
1005704,2608,2016-10-01,15,270255
1005705,2601,2016-10-01,21,1474
1005706,2603,2016-10-01,21,122
1005707,2303,2016-10-01,12,76
1005708,2506,2016-10-01,21,57763
1005709,2603,2016-10-01,14,43613
1005710,2503,2016-10-01,13,361723
1005711,2505,2016-10-01,20,1733
1005712,2301,2016-10-01,22,18592
1005713,2603,2016-10-01,15,26043
1005714,2504,2016-10-01,13,754854
1005715,2608,2016-10-01,20,862
1005716,2310,2016-10-01,22,633
1005717,2310,2016-10-01,14,125104
1005718,2307,2016-10-01,21,3544
1005719,2304,2016-10-01,11,64161
1005720,2304,2016-10-01,21,134745
1005721,2506,2016-10-01,12,3070
1005722,2507,2016-10-01,14,611207
1005723,2402,2016-10-01,20,28383
1005724,2507,2016-10-01,16,528
1005725,2302,2016-10-01,21,4864
